Order ID,Order Item ID,Order Quantity,Product Department,Product Category,Product Name,Customer ID,Customer Market,Customer Region,Customer Country,Warehouse Country,Shipment Mode,Shipment Days - Scheduled,Gross Sales,Discount %,Profit,Warehouse Inventory,Inventory Cost Per Unit,Order Date,Shipment Date
138,692,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10942,LATAM,Central America,Honduras,USA,Same Day,3,400,0.04,200,141,0.9849,2021-01-04,2021-01-05
139,103253,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,6727,Africa,West Africa,Nigeria,USA,Standard Class,4,200,0.04,97,381,0.85855,2021-01-05,2021-01-09
140,698,4,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,488,LATAM,Central America,El Salvador,USA,Standard Class,4,200,0.01,125,164,2.03051,2021-01-05,2021-01-09
141,695,5,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,488,LATAM,Central America,El Salvador,USA,Standard Class,4,300,0.2,147,254,0.49486,2021-01-05,2021-01-09
142,5348,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,468,LATAM,Caribbean,Cuba,Puerto Rico,Same Day,3,400,0.15,200,141,0.9849,2021-01-05,2021-01-10
143,936,1,Fitness,Lacrosse,Under Armour Men's Tech II T-Shirt,6561,LATAM,Central America,Mexico,USA,Second Class,2,25,0.09,59,4,0.80114,2021-01-05,2021-01-09
144,4822,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,872,LATAM,Caribbean,Cuba,Puerto Rico,Standard Class,4,130,0.01,65,6,1.00147,2021-01-05,2021-01-09
145,113724,1,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,754,Africa,West Africa,Nigeria,Puerto Rico,Standard Class,4,50,0.12,125,442,2.34227,2021-01-05,2021-01-07
146,746,2,Fitness,Tennis & Racquet,Nike Men's Comfort 2 Slide,6665,LATAM,Central America,Mexico,Puerto Rico,First Class,1,90,0.02,106,19,0.93599,2021-01-05,2021-01-07
147,14401,1,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,1672,LATAM,South America,Argentina,USA,Standard Class,4,50,0.02,125,442,2.34227,2021-01-05,2021-01-08
148,784,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,7543,LATAM,Central America,Panama,Puerto Rico,Second Class,2,100,0.09,125,442,2.34227,2021-01-05,2021-01-09
149,792,4,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,4375,LATAM,Central America,Panama,USA,Standard Class,4,400,0.12,245,18,2.25689,2021-01-05,2023-08-19
150,790,1,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,4375,LATAM,Central America,Panama,USA,Standard Class,4,60,0.1,147,254,0.49486,2021-01-05,2021-01-11
151,791,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,4375,LATAM,Central America,Panama,USA,Standard Class,4,200,0.09,100,132,2.03202,2021-01-05,2021-01-05
152,793,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,3870,LATAM,Central America,Panama,Puerto Rico,Second Class,2,130,0.2,65,6,1.00147,2021-01-05,2021-01-07
153,114828,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,4207,Africa,Central Africa,Democratic Republic of Congo,Puerto Rico,First Class,1,240,  -  ,147,254,0.49486,2021-01-05,2022-07-25
154,828,2,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2071,LATAM,South America,Brazil,USA,Standard Class,4,200,0.09,245,18,2.25689,2021-01-05,2021-02-13
155,829,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,2071,LATAM,South America,Brazil,USA,Standard Class,4,300,0.18,150,82,0.71179,2021-01-05,2021-01-09
156,834,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,7710,LATAM,Central America,Guatemala,USA,Standard Class,4,240,0.04,147,254,0.49486,2021-01-05,2021-01-11
157,47632,1,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,10750,Europe,Western Europe,France,USA,Standard Class,4,60,0.12,147,254,0.49486,2021-01-05,2021-01-11
158,838,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,5479,LATAM,Central America,Honduras,USA,Standard Class,4,300,0.17,150,82,0.71179,2021-01-05,2021-01-07
159,841,4,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,4666,LATAM,South America,Argentina,Puerto Rico,Standard Class,4,400,0.1,245,18,2.25689,2021-01-05,2021-01-09
160,844,4,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,4666,LATAM,South America,Argentina,Puerto Rico,Standard Class,4,160,0.12,97,381,0.85855,2021-01-05,2021-01-09
161,842,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,4666,LATAM,South America,Argentina,Puerto Rico,Standard Class,4,300,0.16,150,82,0.71179,2021-01-05,2021-01-09
162,3809,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8256,LATAM,Central America,Honduras,USA,Second Class,2,400,0.25,200,141,0.9849,2021-01-06,2021-01-12
163,879,1,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2234,LATAM,South America,Venezuela,USA,Standard Class,4,50,0.1,125,442,2.34227,2021-01-06,2021-01-10
164,882,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,11682,LATAM,South America,Venezuela,USA,Standard Class,4,300,0.12,150,82,0.71179,2021-01-06,2021-01-16
165,6825,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,5741,LATAM,South America,Brazil,USA,Standard Class,4,250,0.07,125,442,2.34227,2021-01-06,2021-01-12
166,886,2,Golf,Girls' Apparel,adidas Youth Germany Black/Red Away Match Soc,2209,LATAM,South America,Venezuela,Puerto Rico,Standard Class,4,140,0.09,139,23,0.54268,2021-01-06,2021-01-08
167,887,2,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2209,LATAM,South America,Venezuela,Puerto Rico,Standard Class,4,200,0.07,245,18,2.25689,2021-01-06,2023-02-20
168,884,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2209,LATAM,South America,Venezuela,Puerto Rico,Standard Class,4,200,0.16,125,442,2.34227,2021-01-06,2021-01-08
169,885,1,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2209,LATAM,South America,Venezuela,Puerto Rico,Standard Class,4,50,0.16,125,164,2.03051,2021-01-06,2021-01-08
170,891,1,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2979,LATAM,South America,Per�,Puerto Rico,Second Class,2,50,0.15,125,164,2.03051,2021-01-06,2023-06-30
171,892,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2979,LATAM,South America,Per�,Puerto Rico,Second Class,2,250,0.06,125,442,2.34227,2021-01-06,2022-07-23
172,893,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,2979,LATAM,South America,Per�,Puerto Rico,Second Class,2,180,0.17,147,254,0.49486,2021-01-06,2023-02-07
173,890,2,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,2979,LATAM,South America,Per�,Puerto Rico,Second Class,2,120,0.15,147,254,0.49486,2021-01-06,2021-01-10
174,134855,1,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,7417,LATAM,South America,Brazil,Puerto Rico,Second Class,2,50,0.03,125,164,2.03051,2021-01-06,2022-06-08
175,934,2,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,3630,LATAM,Central America,Mexico,Puerto Rico,Second Class,2,120,0.1,147,254,0.49486,2021-01-06,2021-01-10
176,933,1,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,3630,LATAM,Central America,Mexico,Puerto Rico,Second Class,2,50,0.1,125,164,2.03051,2021-01-06,2021-01-10
177,932,1,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,3630,LATAM,Central America,Mexico,Puerto Rico,Second Class,2,50,0.12,125,164,2.03051,2021-01-06,2021-01-10
178,84735,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7818,North America,West of USA,USA,Puerto Rico,Second Class,2,400,0.17,200,141,0.9849,2021-01-06,2021-01-10
179,938,4,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,1369,LATAM,Caribbean,Dominican�Republic,Puerto Rico,Second Class,2,240,0.02,147,254,0.49486,2021-01-06,2023-04-27
180,940,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,1369,LATAM,Caribbean,Dominican�Republic,Puerto Rico,Second Class,2,100,0.09,125,164,2.03051,2021-01-06,2021-01-08
181,937,1,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,1369,LATAM,Caribbean,Dominican�Republic,Puerto Rico,Second Class,2,50,0.09,125,442,2.34227,2021-01-06,2021-01-08
182,942,1,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,10071,LATAM,Central America,Mexico,USA,Second Class,2,50,0.07,125,442,2.34227,2021-01-06,2021-01-10
183,944,1,Outdoors,Electronics,Bridgestone e6 Straight Distance NFL Carolina,10071,LATAM,Central America,Mexico,USA,Second Class,2,32,0.2,73,20,1.12155,2021-01-06,2021-01-10
184,7968,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,2331,LATAM,South America,Brazil,Puerto Rico,First Class,1,200,0.07,97,381,0.85855,2021-01-06,2021-01-10
185,10302,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,10903,LATAM,South America,Venezuela,Puerto Rico,First Class,1,130,  -  ,65,6,1.00147,2021-01-06,2021-01-10
186,978,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,1047,LATAM,Caribbean,Dominican�Republic,Puerto Rico,Standard Class,4,300,0.05,150,82,0.71179,2021-01-06,2021-01-10
187,980,4,Footwear,Cardio Equipment,Nike Women's Tempo Shorts,3934,LATAM,Caribbean,Dominican�Republic,USA,Standard Class,4,120,0.12,55,43,2.30847,2021-01-06,2021-01-12
188,981,4,Fitness,Hockey,Nike Dri-FIT Crew Sock 6 Pack,9078,LATAM,Caribbean,Dominican�Republic,USA,Standard Class,4,88,  -  ,36,10,0.11833,2021-01-06,2021-01-08
189,982,3,Outdoors,Golf Shoes,LIJA Women's Eyelet Sleeveless Golf Polo,9078,LATAM,Caribbean,Dominican�Republic,USA,Standard Class,4,195,0.05,143,1,0.87969,2021-01-06,2021-01-08
190,985,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,1365,LATAM,Central America,Mexico,USA,Standard Class,4,300,0.04,150,82,0.71179,2021-01-06,2021-01-10
191,987,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,1365,LATAM,Central America,Mexico,USA,Standard Class,4,300,0.03,150,82,0.71179,2021-01-06,2021-01-10
192,988,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1365,LATAM,Central America,Mexico,USA,Standard Class,4,400,0.16,200,141,0.9849,2021-01-06,2021-01-10
193,1339,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4871,LATAM,South America,Brazil,Puerto Rico,Standard Class,4,400,0.09,200,141,0.9849,2021-01-06,2021-01-11
194,4844,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,12189,LATAM,Central America,Mexico,USA,Standard Class,4,200,0.12,100,132,2.03202,2021-01-06,2021-01-10
195,4309,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,66,LATAM,South America,Colombia,Puerto Rico,Second Class,2,130,0.07,65,6,1.00147,2021-01-06,2021-01-11
196,1026,2,Outdoors,Golf Apparel,Top Flite Women's 2023 XL Hybrid,7278,LATAM,South America,Uruguay,USA,Standard Class,4,40,0.05,47,0,1.64198,2021-01-07,2021-02-06
197,1022,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,7278,LATAM,South America,Uruguay,USA,Standard Class,4,250,0.01,125,442,2.34227,2021-01-07,2021-01-11
198,1024,4,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,7278,LATAM,South America,Uruguay,USA,Standard Class,4,200,0.17,125,164,2.03051,2021-01-07,2021-01-11
199,1033,1,Outdoors,Golf Balls,Hirzl Women's Soffft Flex Golf Glove,6110,LATAM,Central America,El Salvador,USA,First Class,1,18,0.12,42,0,0.84923,2021-01-07,2021-01-09
200,1032,1,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,6110,LATAM,Central America,El Salvador,USA,First Class,1,60,0.01,147,254,0.49486,2021-01-07,2021-02-25
201,1034,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,6110,LATAM,Central America,El Salvador,USA,First Class,1,200,0.03,100,132,2.03202,2021-01-07,2021-01-09
202,1035,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,1561,LATAM,Central America,El Salvador,USA,First Class,1,200,0.02,100,132,2.03202,2021-01-07,2021-01-09
203,1043,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4269,LATAM,South America,Argentina,USA,Same Day,3,400,0.1,200,141,0.9849,2021-01-07,2021-01-07
204,21420,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8587,LATAM,Central America,El Salvador,Puerto Rico,Standard Class,4,400,0.06,200,141,0.9849,2021-01-07,2022-12-12
205,39041,2,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,3990,Europe,Western Europe,France,Puerto Rico,Standard Class,4,120,0.04,147,254,0.49486,2021-01-07,2021-01-09
206,1076,3,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,792,LATAM,Central America,Honduras,Puerto Rico,Second Class,2,150,0.15,125,164,2.03051,2021-01-07,2021-01-11
207,1079,2,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,7610,LATAM,Central America,El Salvador,USA,Standard Class,4,80,0.07,97,381,0.85855,2021-01-07,2021-01-09
208,1077,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7610,LATAM,Central America,El Salvador,USA,Standard Class,4,400,0.05,200,141,0.9849,2021-01-07,2021-01-09
209,1084,2,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,8256,LATAM,South America,Argentina,USA,Standard Class,4,120,0.06,147,254,0.49486,2021-01-07,2022-10-30
210,1110,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,381,LATAM,Central America,Mexico,USA,Standard Class,4,400,0.01,200,141,0.9849,2021-01-07,2021-01-11
211,1113,3,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,6575,LATAM,Central America,Mexico,USA,Standard Class,4,120,0.09,97,381,0.85855,2021-01-07,2021-01-13
212,1114,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,6575,LATAM,Central America,Mexico,USA,Standard Class,4,100,0.04,125,442,2.34227,2021-01-07,2021-01-13
213,1112,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6575,LATAM,Central America,Mexico,USA,Standard Class,4,400,  -  ,200,141,0.9849,2021-01-07,2021-01-13
214,1115,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,6575,LATAM,Central America,Mexico,USA,Standard Class,4,200,0.13,100,132,2.03202,2021-01-07,2021-01-13
215,1117,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,11295,LATAM,Caribbean,Cuba,USA,Standard Class,4,130,0.01,65,6,1.00147,2021-01-07,2021-01-09
216,1119,2,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,11295,LATAM,Caribbean,Cuba,USA,Standard Class,4,120,0.05,147,254,0.49486,2021-01-07,2021-01-09
217,1116,5,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,11295,LATAM,Caribbean,Cuba,USA,Standard Class,4,300,0.03,147,254,0.49486,2021-01-07,2021-01-09
218,1121,1,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,5358,LATAM,South America,Colombia,USA,Standard Class,4,60,0.25,147,254,0.49486,2021-01-07,2021-01-11
219,1123,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,5358,LATAM,South America,Colombia,USA,Standard Class,4,300,0.06,150,82,0.71179,2021-01-07,2021-01-11
220,1025,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,7278,LATAM,South America,Uruguay,USA,Standard Class,4,200,0.04,100,132,2.03202,2021-01-07,2021-01-09
221,2976,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,182,LATAM,Central America,Mexico,Puerto Rico,Standard Class,4,130,0.25,65,6,1.00147,2021-01-07,2021-01-09
222,1158,5,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,5359,LATAM,Central America,Guatemala,USA,Standard Class,4,300,0.02,147,254,0.49486,2021-01-07,2022-04-10
223,1166,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,4567,LATAM,South America,Colombia,Puerto Rico,Standard Class,4,500,0.04,245,18,2.25689,2021-01-07,2021-01-13
224,1167,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,4567,LATAM,South America,Colombia,Puerto Rico,Standard Class,4,150,0.06,125,442,2.34227,2021-01-07,2021-02-02
225,1168,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,6020,LATAM,South America,Colombia,Puerto Rico,Standard Class,4,200,0.07,100,132,2.03202,2021-01-07,2021-01-09
226,2422,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,5118,LATAM,Caribbean,Cuba,Puerto Rico,Standard Class,4,200,0.16,100,132,2.03202,2021-01-07,2021-01-10
227,3898,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,12425,LATAM,Caribbean,Dominican�Republic,Puerto Rico,Standard Class,4,200,0.16,100,132,2.03202,2021-01-07,2021-01-10
228,1174,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,7657,LATAM,South America,Colombia,USA,Second Class,2,200,0.04,100,132,2.03202,2021-01-07,2021-01-11
229,1214,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1180,LATAM,South America,Chile,USA,Second Class,2,400,0.06,200,141,0.9849,2021-01-08,2021-01-12
230,1216,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1180,LATAM,South America,Chile,USA,Second Class,2,400,0.05,200,141,0.9849,2021-01-08,2021-01-12
231,9721,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,9723,LATAM,Central America,El Salvador,USA,Second Class,2,150,  -  ,125,442,2.34227,2021-01-08,2021-01-13
232,1220,2,Outdoors,Golf Shoes,LIJA Women's Eyelet Sleeveless Golf Polo,7242,LATAM,Central America,Mexico,USA,Standard Class,4,130,0.03,143,1,0.87969,2021-01-08,2021-02-10
233,128861,4,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,3105,LATAM,Central America,El Salvador,Puerto Rico,Standard Class,4,400,0.17,245,18,2.25689,2021-01-08,2022-07-10
234,1225,1,Outdoors,Electronics,Titleist Pro V1 High Numbers Personalized Gol,615,LATAM,Caribbean,Cuba,USA,Standard Class,4,52,0.01,100,0,0.96531,2021-01-08,2021-01-10
235,1224,3,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,615,LATAM,Caribbean,Cuba,USA,Standard Class,4,150,0.1,125,164,2.03051,2021-01-08,2021-01-10
236,1223,1,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,615,LATAM,Caribbean,Cuba,USA,Standard Class,4,60,0.18,147,254,0.49486,2021-01-08,2021-01-10
237,1226,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,615,LATAM,Caribbean,Cuba,USA,Standard Class,4,130,0.03,65,6,1.00147,2021-01-08,2021-01-10
238,1227,1,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,615,LATAM,Caribbean,Cuba,USA,Standard Class,4,50,0.02,125,442,2.34227,2021-01-08,2021-01-10
239,103268,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,9277,Africa,North Africa,Egypt,USA,Standard Class,4,130,0.07,65,6,1.00147,2021-01-08,2021-01-12
240,1229,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,6828,LATAM,Caribbean,Cuba,USA,Standard Class,4,300,0.16,150,82,0.71179,2021-01-08,2021-01-12
241,1272,2,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,10479,LATAM,Caribbean,Cuba,Puerto Rico,Standard Class,4,120,0.03,147,254,0.49486,2021-01-08,2021-01-12
242,1274,2,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,10479,LATAM,Caribbean,Cuba,Puerto Rico,Standard Class,4,200,0.25,245,18,2.25689,2021-01-08,2021-01-12
243,1271,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,10479,LATAM,Caribbean,Cuba,Puerto Rico,Standard Class,4,130,0.2,65,6,1.00147,2021-01-08,2021-01-12
244,1273,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,10479,LATAM,Caribbean,Cuba,Puerto Rico,Standard Class,4,130,0.18,65,6,1.00147,2021-01-08,2021-01-12
245,1276,4,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,9204,LATAM,Caribbean,Cuba,Puerto Rico,Standard Class,4,200,0.12,125,164,2.03051,2021-01-08,2021-01-10
246,1277,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,9204,LATAM,Caribbean,Cuba,Puerto Rico,Standard Class,4,130,0.17,65,6,1.00147,2021-01-08,2021-01-10
247,1278,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9204,LATAM,Caribbean,Cuba,Puerto Rico,Standard Class,4,400,0.2,200,141,0.9849,2021-01-08,2021-01-10
248,13924,1,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,4195,LATAM,Central America,Honduras,USA,Standard Class,4,100,0.04,245,18,2.25689,2021-01-08,2021-01-11
249,1325,5,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,66,LATAM,South America,Brazil,Puerto Rico,Standard Class,4,300,0.18,147,254,0.49486,2021-01-08,2021-01-14
250,1327,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,66,LATAM,South America,Brazil,Puerto Rico,Standard Class,4,400,0.12,200,141,0.9849,2021-01-08,2021-01-14
251,4896,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,5233,LATAM,Central America,Mexico,USA,Same Day,3,130,0.17,65,6,1.00147,2021-01-08,2021-01-10
252,1330,1,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,9981,LATAM,South America,Brazil,USA,Standard Class,4,40,0.18,97,381,0.85855,2021-01-08,2023-03-22
253,1329,5,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,9981,LATAM,South America,Brazil,USA,Standard Class,4,500,0.03,245,18,2.25689,2021-01-08,2022-12-17
254,1328,5,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,9981,LATAM,South America,Brazil,USA,Standard Class,4,300,0.17,147,254,0.49486,2021-01-08,2021-01-10
255,1336,5,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,4871,LATAM,South America,Brazil,Puerto Rico,Standard Class,4,300,0.16,147,254,0.49486,2021-01-08,2023-07-25
256,4820,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,872,LATAM,Caribbean,Cuba,Puerto Rico,Standard Class,4,130,0.02,65,6,1.00147,2021-01-08,2021-01-09
257,1338,1,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,4871,LATAM,South America,Brazil,Puerto Rico,Standard Class,4,50,0.17,125,442,2.34227,2021-01-08,2021-01-12
258,69883,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,3079,Pacific Asia,Eastern Asia,China,Puerto Rico,First Class,1,300,0.25,150,82,0.71179,2021-01-08,2021-01-10
259,420,4,Footwear,Fitness Accessories,Under Armour Hustle Storm Medium Duffle Bag,9027,LATAM,Central America,Mexico,USA,Second Class,2,140,0.18,66,8,1.3786,2021-01-08,2021-01-11
260,32699,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,7891,Europe,Western Europe,Netherlands,Puerto Rico,Standard Class,4,250,0.12,125,164,2.03051,2021-01-08,2021-01-13
